,Biomass,BiomassCost,BiomassTons,MeOHInput,MeOHLitersIn,MeOHCostIn,Elec,ElecRevenue,MeOH,MeOHRevenue,MeOHLiters,H2,H2Revenue,Heat,HeatRevenue,ObjectiveFunction
0,1999991.4334298049,34199.853511649664,514.2835114533784,53904.03834969335,10662.3372559833,5848.588160941728,28980.0,4926.6,224038.79211360248,24308.20894432587,44315.365473020276,579942.0,139244.0742,803776.5892017453,0.0,-128430.44147173598
1,1999986.7848859432,34199.77402154963,514.2823161135283,91212.43246634117,18042.019608726827,9896.548922598016,94668.0,16093.560000000001,228586.136668918,24801.595828577603,45214.840220225546,449152.0,107841.3952,895592.2181402765,0.0,-104640.22808443305
2,2000000.0,34200.0,514.2857142857143,36793.061922348235,7277.748512112838,3992.0472185747835,26404.0,4488.68,223804.0,24282.734,44268.92307692308,585684.0,140622.7284,748242.248403032,0.0,-131202.09518142667
3,1999740.5253620488,34195.56298369104,514.2189922359554,60963.132274640615,12058.641548830014,6614.499851798507,25116.000000000004,4269.720000000001,224639.41407604894,24373.37642725131,44434.16981724045,578028.0,138784.5228,772379.0629741129,0.0,-126617.5563917631
4,1999825.47257825,34197.015581088075,514.2408358058358,46827.96389106555,9262.674176254724,5080.834082180612,60536.000000000015,10291.120000000003,226471.39163353326,24572.14599223836,44796.53900443515,514228.0,123466.1428,765019.5575408798,0.0,-119051.55912897119
5,2000000.0,34200.0,514.2857142857143,25592.442780682035,5062.241429145897,2776.7800417040007,322.00000000000824,54.7400000000014,222022.0,24089.387,43916.43956043956,637362.0,153030.61620000002,597482.4742822893,0.0,-140197.96315829593
6,2000000.0,34200.0,514.2857142857143,3098.5248432433114,612.8950239382375,336.18994549189927,6.225333744534548e-12,1.0583067365708733e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,510093.0783787426,0.0,-142734.61005450768
7,2000000.0,34200.0,514.2857142857143,6719.1219894353735,1329.0570968113927,729.024735853738,8.079846551200173e-12,1.3735739137040294e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,507559.4180471637,0.0,-142341.77526414578
8,2000000.0,34200.0,514.2857142857143,96.3947516038751,19.067093723843428,10.458830549020448,8.439561485458478e-12,1.4347254525279414e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,381619.2929349855,0.0,-143060.34116945052
9,2000000.0,34200.0,514.2857142857143,9.649616290087922e-12,1.9087153101272814e-12,1.0469833674745396e-12,1.1886844945316865e-11,2.0207636407038673e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,325708.37150017987,0.0,-143070.79999999955
10,2000000.0,34200.0,514.2857142857143,93.64733696040108,18.523649069090325,10.160736060203517,1.4150713934563869e-11,2.405621368875858e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,360288.9553865988,0.0,-143060.63926393937
11,2000000.0,34200.0,514.2857142857143,1.917047242353427e-11,3.791961578281504e-12,2.0799962579534683e-12,1.6835224723785488e-11,2.8619882030435333e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,195841.12759485445,0.0,-143070.79999999955
12,2000000.0,34200.0,514.2857142857143,8.353972631798747e-12,1.6524341469492028e-12,9.06406030550164e-13,8.877077884414141e-12,1.509103240350404e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,240589.22844762655,0.0,-143070.79999999955
13,2000000.0,34200.0,514.2857142857143,8.921677584785984e-12,1.7647274343532717e-12,9.680020179492793e-13,8.642143011225881e-12,1.4691643119083999e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,70181.73639348056,0.0,-143070.79999999955
14,2000000.0,34200.0,514.2857142857143,1.284043226815519e-11,2.5398657233713566e-12,1.393186901094838e-12,1.1451630961104977e-11,1.9467772633878463e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,58897.87971896102,0.0,-143070.79999999955
15,2000000.0,34200.0,514.2857142857143,1.2624506852394075e-11,2.497155201572455e-12,1.3697589934847572e-12,1.114393792926379e-11,1.8944694479748444e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,34118.26353482217,0.0,-143070.79999999955
16,2000000.0,34200.0,514.2857142857143,3.163190174783597e-12,6.256859686385137e-13,3.432061339640203e-13,1.9335781903810383e-12,3.2870829236477655e-13,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,3046.1215772942355,0.0,-143070.79999999955
17,752000.0,12859.2,193.37142857142857,918.8326068087131,181.74710903908613,99.69333783874536,3.2627275706347196e-13,5.546636870079024e-14,83472.0,9056.712,16510.945054945056,239888.0,57597.1088,199.67847116494684,0.0,-53694.92746216116
18,0.0,0.0,0.0,510.55345000887013,100.98859450724905,55.39504932596241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.395049325962404
19,0.0,0.0,0.0,549.1536241583206,108.62379378955792,59.58316822117778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.58316822117777
20,1166000.0,19938.600000000002,299.8285714285714,21.71757091677243,4.295783258262679,2.356356444469809,1.1426481535973217e-13,1.942501861115447e-14,129426.0,14042.721,25600.747252747256,371954.0,89306.1554,254.8833756675817,0.0,-83407.92004355571
21,2000000.0,34200.0,514.2857142857143,-1.923306066990539e-13,-3.804341670970297e-14,-2.086787082684735e-14,-1.828203502631714e-13,-3.107945954473914e-14,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,852.6644621361063,0.0,-143070.79999999955
22,2000000.0,34200.0,514.2857142857143,1.0199887177817639e-11,2.017560101106786e-12,1.1066877587932138e-12,7.418261987968838e-12,1.2611045379547025e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,9204.752817448114,0.0,-143070.79999999955
23,2000000.0,34200.0,514.2857142857143,2.1165847248007918e-11,4.1866511040015666e-12,2.296494426408859e-12,1.3278346840260534e-11,2.257318962844291e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,19764.5229860742,0.0,-143070.79999999955
24,2000000.0,34200.0,514.2857142857143,2.7527647495360483e-11,5.44502917490647e-12,2.9867497532466122e-12,2.0566795683085783e-11,3.4963552661245834e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,63987.73091710856,0.0,-143070.79999999955
25,2000000.0,34200.0,514.2857142857143,1.194841537109103e-11,2.3634228206553688e-12,1.2964030677633769e-12,1.1770386756534748e-11,2.0009657486109074e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,134890.58881920413,0.0,-143070.79999999955
26,2000000.0,34200.0,514.2857142857143,1.2541523275212005e-11,2.4807408676243527e-12,1.3607552753605026e-12,1.4005981252991636e-11,2.3810168130085784e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,119834.85751289254,0.0,-143070.79999999955
27,2000000.0,34200.0,514.2857142857143,8.412106226454318e-12,1.6639330997382169e-12,9.127135255702934e-13,1.1933807512240953e-11,2.028747277080962e-12,222000.0,24087.0,43912.08791208792,638000.0,153183.80000000002,205402.08496706394,0.0,-143070.79999999955
